flow,unique,multimod,multimod2,widthave,autocorr,c,nrPacketsMode,nrPackets,Covert-tech,split,label
202.203.227.2-62.118.224.155,2,2,2,4.07530082824e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
60.129.84.181-150.187.122.60,2,2,2,0.000132767148559,0.5,0.428571428571429,0.333333333333,3,NO,train,0
187.167.225.173-150.187.208.196,4,4,2,5.95895384931e-05,0.293320282341,0.714285714285714,0.2,5,NO,train,0
123.185.254.102-133.99.112.152,2,2,2,0.000132149216352,0.5,0.428571428571429,0.333333333333,3,NO,train,0
222.175.46.234-150.187.209.106,4,4,2,1.63959471023e-05,0.327058161198,0.714285714285714,0.2,5,NO,train,0
1.32.184.160-163.18.60.188,7,7,1,6.9860511742e-06,0.296904773096,1.14285714285714,125.0,8,NO,train,0
183.225.53.149-133.99.114.58,4,4,2,8.0751826221e-06,0.223850650701,0.714285714285714,0.2,5,NO,train,0
203.188.178.79-223.125.164.201,2,1,1,-1.0,0.0,0.857142857142857,0.666666666667,6,NO,train,0
85.23.250.177-133.99.64.95,4,4,2,5.94892684278e-05,0.293327586009,0.714285714285714,0.2,5,NO,train,0
218.107.190.145-163.18.159.56,2,2,2,0.000132545796194,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-121.216.37.226,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
95.224.234.179-150.187.96.38,4,4,1,2.81028314095e-05,0.364422944978,0.714285714285714,0.2,5,NO,train,0
205.130.174.6-163.18.112.179,12,12,1,0.133667787404,0.0553294325453,2.14285714285714,0.2,15,NO,train,0
177.212.0.48-133.136.135.170,3,3,2,2.8832103275e-06,0.25,0.571428571428571,0.25,4,NO,train,0
45.71.226.209-203.188.189.223,2,2,2,0.397504842786,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.183.77-72.140.142.71,4,4,1,0.000143935937169,0.307973257211,0.714285714285714,0.2,5,NO,train,0
203.188.178.79-114.32.233.248,5,5,1,0.000709650366851,0.309884585688,0.857142857142857,0.166666666667,6,NO,train,0
203.188.187.94-74.25.195.221,14,14,2,1.00304017136e-05,0.18574237267,2.71428571428571,0.157894736842,19,NO,train,0
111.37.127.53-133.99.112.152,14,14,1,1.88447126004e-05,0.180697831676,2.14285714285714,0.0666666666667,15,NO,train,0
107.250.124.244-133.136.203.57,3,3,1,2.4964943827e-06,0.25,0.571428571428571,0.25,4,NO,train,0
140.205.242.141-163.18.35.169,2,2,2,6.1276200888e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
14.136.140.253-150.187.41.1,9,9,2,1.42755174646e-05,0.207865380788,1.57142857142857,0.181818181818,11,NO,train,0
133.119.244.63-17.244.161.245,10,10,2,0.0013928889769,0.0610505641893,2.57142857142857,0.333333333333,18,NO,train,0
133.136.41.24-37.183.143.228,4,4,2,1.47622841503e-05,0.166666666667,0.714285714285714,0.2,5,NO,train,0
1.0.1.18-1.0.1.28,21,4,2,0.00718710996871,0.0956142249428,403.804740007,0.366819950478,2827,BER,train,1
163.18.231.25-111.61.61.242,7,7,2,0.00237022402395,0.152539393787,1.42857142857143,0.2,10,NO,train,0
5.0.2.14-5.0.2.24,80,80,1,0.00703764020636,0.0113705184057,370.410445705,0.126880061705,2593,SHA,train,1
190.23.72.1-203.188.190.223,2,2,2,0.000131493497448,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.61-154.133.154.90,2,2,2,0.198752421393,0.5,0.428571428571429,0.333333333333,3,NO,train,0
201.22.150.165-163.18.90.181,2,2,2,0.000132325180688,0.5,0.428571428571429,0.333333333333,3,NO,train,0
114.219.161.160-163.18.20.116,4,4,1,1.46815731274e-05,0.318317316991,0.714285714285714,0.2,5,NO,train,0
1.0.5.16-1.0.5.26,15,1,1,0.0187769074936,0.0381039632151,253.339990337,0.620067643743,1774,LUO,train,1
203.188.178.79-42.227.100.252,7,7,1,1.95933290463e-05,0.118816835618,1.28571428571429,0.222222222222,9,NO,train,0
81.8.250.78-133.99.127.96,2,2,2,6.7597116365e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
106.137.69.213-150.187.40.235,13,13,2,4.36511339227e-05,0.130920551135,2.0,0.0714285714286,14,NO,train,0
163.18.236.101-13.148.5.41,7,1,2,0.00840042077651,0.202287037569,2.14285714285714,0.533333333333,15,NO,train,0
2.0.1.16-2.0.1.26,22,3,2,0.00877073533533,0.0376208685252,136.090091441,0.369359916055,953,BER,train,1
133.119.166.140-205.199.195.237,3,3,2,7.2186983399e-06,0.5,0.714285714285714,0.4,5,NO,train,0
212.198.120.217-133.136.209.23,9,9,1,3.0643397891e-05,0.162162438659,1.42857142857143,0.1,10,NO,train,0
74.24.130.243-203.188.236.64,4,4,1,5.041163012e-06,0.27738763378,0.714285714285714,0.2,5,NO,train,0
133.119.241.126-107.184.233.118,163,1,1,0.014418518054,0.0106531515672,272.571428571429,0.679245283019,1908,NO,train,0
133.119.82.236-52.212.65.100,15,15,2,0.00153518994117,0.0697637240658,3.71428571428571,0.384615384615,26,NO,train,0
117.246.151.237-133.99.112.152,2,2,2,0.000132413338703,0.5,0.428571428571429,0.333333333333,3,NO,train,0
7.0.4.15-7.0.4.25,39,39,2,0.00374334019322,0.0279691285073,146.414634146,0.0975609756098,1025,GAS,train,1
163.18.25.46-2.132.138.166,3,3,2,7.3909553398e-06,0.25,0.571428571428571,0.25,4,NO,train,0
123.157.92.189-133.99.114.58,2,2,2,0.00013316745152,0.5,0.428571428571429,0.333333333333,3,NO,train,0
115.139.17.156-150.187.40.254,2,2,2,0.000133390886841,0.5,0.428571428571429,0.333333333333,3,NO,train,0
92.233.31.111-133.99.126.123,2,2,2,0.00013957332963,0.5,0.428571428571429,0.333333333333,3,NO,train,0
90.34.145.183-202.203.227.2,5,5,2,4.04635293867e-05,0.151928989671,0.857142857142857,0.166666666667,6,NO,train,0
13.0.2.12-13.0.2.22,14,2,5,0.0123248454655,0.0494734468024,2326.56418338,0.307449856734,6980,SHA,train,1
5.0.1.17-5.0.1.27,17,3,2,0.00678338322704,0.0970839095785,126.948256468,0.362204724409,889,BER,train,1
1.0.2.16-1.0.2.26,72,72,1,0.00290516173484,0.0278698331109,136.11932244,0.164742917104,953,SHA,train,1
121.216.34.184-203.188.178.79,5,5,2,4.56044444592e-05,0.197607072,1.14285714285714,0.25,8,NO,train,0
50.23.233.221-150.187.41.22,2,2,2,0.000132501614262,0.5,0.428571428571429,0.333333333333,3,NO,train,0
9.0.0.10-9.0.0.20,56,2,3,0.00200409302537,0.0910929979209,203.38182183,0.327247191011,1424,CAB,train,1
66.74.188.149-202.203.230.141,2,2,2,0.00268584353234,0.5,0.428571428571429,0.333333333333,3,NO,train,0
211.195.247.91-150.187.4.250,4,4,2,0.000639295835001,0.313389330924,0.714285714285714,0.2,5,NO,train,0
112.230.171.178-203.188.243.63,2,2,2,0.000132545796194,0.5,0.428571428571429,0.333333333333,3,NO,train,0
163.18.123.43-107.161.23.247,16,16,2,1.79637261919e-05,0.326211862518,2.57142857142857,0.111111111111,18,NO,train,0
190.93.93.66-210.131.156.11,2,2,2,0.000132457461775,0.5,0.428571428571429,0.333333333333,3,NO,train,0
117.229.13.21-150.187.41.1,2,2,2,9.8611967945e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
95.36.7.58-203.188.232.202,2,2,2,0.000132325180688,0.5,0.428571428571429,0.333333333333,3,NO,train,0
17.243.75.221-202.198.15.178,13,13,1,0.0118072159527,0.0565846269872,2.57142857142857,0.166666666667,18,NO,train,0
23.234.101.85-203.188.181.142,6,6,3,0.0564124595558,0.176769355792,1.42857142857143,0.2,10,NO,train,0
189.82.192.91-150.187.106.204,10,10,2,4.29677428267e-05,0.14599477549,1.57142857142857,0.0909090909091,11,NO,train,0
124.167.6.166-133.99.112.196,2,2,2,0.000132369245017,0.5,0.428571428571429,0.333333333333,3,NO,train,0
190.23.72.1-203.188.188.134,2,2,2,0.000133435663909,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-42.227.126.110,3,3,2,2.04698925169e-05,0.5,0.571428571428571,0.25,4,NO,train,0
8.0.4.18-8.0.4.28,36,5,1,0.00939362980263,0.101349936968,222.977669992,0.156310057655,1561,GAS,train,1
203.188.178.61-192.65.83.46,37,37,1,0.00236373085072,0.00494426595438,17.7142857142857,0.153225806452,124,NO,train,0
210.149.87.246-163.18.35.148,3,3,2,2.8582088563e-06,0.25,0.571428571428571,0.25,4,NO,train,0
109.167.123.227-203.188.189.74,2,2,1,-1.0,0.0,0.428571428571429,0.333333333333,3,NO,train,0
10.0.0.14-10.0.0.24,53,2,3,0.0015862778475,0.0295585030151,175.954893321,0.315746753247,1232,CAB,train,1
163.18.131.232-80.140.209.33,2,2,1,0.00137117302925,,0.857142857142857,0.5,6,NO,train,0
124.162.240.58-203.188.181.138,9,9,1,0.000369823628043,0.124273584953,1.85714285714286,0.153846153846,13,NO,train,0
2.0.4.10-2.0.4.20,48,48,1,0.00531154491383,0.074248003993,190.556436068,0.104947526237,1334,GAS,train,1
190.192.68.8-150.187.41.22,6,6,2,4.1016961021e-06,0.296451679785,1.0,0.142857142857,7,NO,train,0
162.207.174.152-163.18.149.87,7,7,2,0.00227980748445,0.318481654192,1.14285714285714,125.0,8,NO,train,0
78.181.48.187-133.136.138.242,2,2,2,1.7558875308e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
24.244.106.2-133.136.103.108,2,2,2,0.00020260185667,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.191.73-163.83.127.3,4,4,2,0.00109705251171,0.182592313357,0.714285714285714,0.2,5,NO,train,0
162.2.177.129-202.203.225.92,19,19,2,1.21614214688e-05,0.320025875546,3.14285714285714,0.0909090909091,22,NO,train,0
10.0.1.13-10.0.1.23,25,3,2,0.0118631066165,0.0159239033407,425.236575651,0.34397044004,2977,BER,train,1
121.216.81.115-203.188.178.79,6,6,2,1.14612269491e-05,0.166074173793,1.57142857142857,0.363636363636,11,NO,train,0
58.199.27.149-133.136.203.87,2,2,2,1.16212496064e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
163.18.147.249-111.61.61.242,9,9,1,0.00296036251695,0.0659990948782,1.71428571428571,0.166666666667,12,NO,train,0
131.118.51.181-194.128.236.253,3,3,2,0.000786961048479,0.308135511108,0.571428571428571,0.25,4,NO,train,0
203.125.105.195-210.131.156.129,3,3,2,1.56550226315e-05,0.416664565916,0.571428571428571,0.25,4,NO,train,0
14.0.5.14-14.0.5.24,28,1,2,0.00709873354478,0.0299674536367,1683.76303191,0.658776618308,11787,LUO,train,1
202.198.15.178-52.51.117.115,10,10,1,0.00469838084955,0.065888297867,2.14285714285714,0.333333333333,15,NO,train,0
141.102.250.107-150.187.143.4,2,2,2,5.9767974196e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
5.0.1.15-5.0.1.25,17,3,2,0.00954241316234,0.0272324757722,146.383832753,0.313170731707,1025,BER,train,1
203.188.178.79-121.216.92.111,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
203.188.171.84-87.79.232.29,4,4,2,0.00181550151213,0.205035610392,0.714285714285714,0.2,5,NO,train,0
58.196.232.133-150.187.41.1,2,2,2,7.08059926587e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
223.244.178.95-150.187.40.235,2,2,2,0.000136271800749,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-121.42.156.90,3,3,2,0.00145074760141,0.5,0.714285714285714,0.4,5,NO,train,0
203.188.178.79-112.67.155.16,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
37.108.190.53-133.136.128.40,2,2,2,0.000273199204664,0.5,0.428571428571429,0.333333333333,3,NO,train,0
1.0.0.12-1.0.0.22,56,56,3,0.00145408406571,0.0425815723933,161.680212014,0.23851590106,1132,CAB,train,1
94.82.221.51-150.187.65.218,2,2,2,0.000132369245017,0.5,0.428571428571429,0.333333333333,3,NO,train,0
163.18.114.121-67.247.184.93,6,6,1,0.0237408066472,0.199989548272,1.42857142857143,0.4,10,NO,train,0
2.0.6.13-2.0.6.23,18,2,2,0.0193095340269,0.0135756965601,504.532276331,0.274065685164,3532,ZAN,train,1
8.0.6.12-8.0.6.22,24,3,2,0.0170158660851,0.034903865264,437.095284781,0.333006535948,3060,ZAN,train,1
60.144.64.189-150.187.40.254,4,4,2,0.000100362561913,0.200017587018,0.857142857142857,0.333333333333,6,NO,train,0
187.167.225.173-150.187.208.103,4,4,2,5.96488054842e-05,0.293185887749,0.714285714285714,0.2,5,NO,train,0
123.58.97.201-203.188.178.79,155,2,1,0.0771772662433,0.00852545584151,170.714285714286,0.478661087866,1195,NO,train,0
131.118.89.196-112.122.146.159,33,33,2,0.00134522848865,0.0866475425767,5.71428571428571,0.1,40,NO,train,0
133.119.166.140-205.199.194.141,2,2,1,1.15414961356e-05,0.0,0.571428571428571,0.5,4,NO,train,0
208.167.69.238-202.203.227.216,4,4,1,0.000245304491003,0.339691412972,0.714285714285714,0.2,5,NO,train,0
176.8.28.77-133.136.138.183,2,2,2,0.000132457461775,0.5,0.428571428571429,0.333333333333,3,NO,train,0
122.118.62.75-133.99.112.196,2,2,2,0.00013272281896,0.5,0.428571428571429,0.333333333333,3,NO,train,0
163.18.113.153-111.61.61.4,10,10,2,8.6380124336e-06,0.233297981122,1.57142857142857,0.0909090909091,11,NO,train,0
176.8.28.77-133.136.138.243,2,2,2,0.000132501614262,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.185.137-143.0.171.35,16,16,2,0.00300102611571,0.0570845035361,5.14285714285714,0.388888888889,36,NO,train,0
115.60.145.130-150.187.41.22,5,5,2,7.08042826271e-05,125.0,0.857142857142857,0.166666666667,6,NO,train,0
88.32.13.118-210.131.159.108,231,231,4,0.00112890024614,0.090872053091,231.0,0.150072150072,693,NO,train,0
111.66.65.130-133.99.105.119,4,4,2,5.97738239374e-05,0.292121629498,0.714285714285714,0.2,5,NO,train,0
203.188.176.147-52.126.249.150,11,11,2,0.000845769780918,0.188826604388,2.85714285714286,0.45,20,NO,train,0
203.188.178.61-64.206.70.154,5,5,2,0.000271445140741,0.199958985767,0.857142857142857,0.166666666667,6,NO,train,0
114.217.199.3-133.136.186.79,4,4,2,4.48366054215e-05,0.166666666667,0.714285714285714,0.2,5,NO,train,0
134.158.212.243-150.187.205.67,4,4,2,0.0775589889441,0.216346153846,0.857142857142857,0.333333333333,6,NO,train,0
69.187.161.250-150.187.120.104,15,15,2,2.66136508504e-05,0.151589104687,2.28571428571429,0.0625,16,NO,train,0
221.159.101.59-202.198.34.171,12,12,3,0.0360229559285,0.151011290344,2.85714285714286,0.2,20,NO,train,0
222.95.50.105-163.18.249.40,402,402,1,0.000950087007212,0.037153734149,77.5714285714286,0.0128913443831,543,NO,train,0
163.18.147.196-111.61.61.240,10,10,1,0.040408937439,0.046831350719,1.85714285714286,0.153846153846,13,NO,train,0
183.145.244.243-163.18.146.126,16,16,2,0.00140943024728,0.04619550352,3.71428571428571,0.346153846154,26,NO,train,0
190.195.96.204-163.18.11.78,3,3,2,4.32567311418e-05,0.25,0.571428571428571,0.25,4,NO,train,0
79.120.51.134-163.18.222.14,2,2,2,0.000132457461775,0.5,0.428571428571429,0.333333333333,3,NO,train,0
220.94.188.111-133.99.121.224,2,2,2,0.000132634248511,0.5,0.428571428571429,0.333333333333,3,NO,train,0
121.41.98.139-203.188.178.79,6,6,2,4.61105652309e-05,0.197620433853,1.14285714285714,0.25,8,NO,train,0
84.231.124.241-150.187.87.12,2,2,2,4.2960027968e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
101.31.197.103-203.188.186.188,15,15,1,0.254760986017,0.108487821586,7.42857142857143,0.230769230769,52,NO,train,0
121.40.23.7-203.188.178.79,6,6,2,4.58067209979e-05,0.197604431332,1.14285714285714,0.25,8,NO,train,0
115.3.3.182-203.188.178.79,6,6,2,4.60926996652e-05,0.197643293943,1.28571428571429,0.333333333333,9,NO,train,0
203.188.183.21-163.83.157.130,4,4,2,2.96885217093e-05,0.290623566109,0.714285714285714,0.2,5,NO,train,0
221.109.253.199-203.188.178.79,3,3,2,0.000386991792173,0.221874536265,0.714285714285714,0.4,5,NO,train,0
59.55.211.254-150.187.12.22,5,5,2,8.8027221754e-06,0.245791476121,0.857142857142857,0.166666666667,6,NO,train,0
163.18.144.152-61.128.121.0,6,6,2,0.000133168139119,0.2559955107,1.0,0.142857142857,7,NO,train,0
89.42.206.22-150.187.3.41,8,8,1,2.9242662382e-05,0.214364784736,1.28571428571429,0.111111111111,9,NO,train,0
119.127.17.237-133.99.112.152,2,2,2,0.00265003228524,0.5,0.428571428571429,0.333333333333,3,NO,train,0
139.244.93.61-133.99.112.152,3,3,2,8.70849620035e-05,0.25,0.571428571428571,0.25,4,NO,train,0
88.203.140.49-202.198.38.106,2,2,2,2.2365532337e-06,0.5,0.428571428571429,0.333333333333,3,NO,train,0
104.60.173.234-163.18.214.232,5,5,2,0.0381166381247,0.290450643777,0.857142857142857,0.166666666667,6,NO,train,0
203.188.178.79-115.2.25.37,3,3,2,0.00484762003398,0.5,0.571428571428571,0.25,4,NO,train,0
1.62.190.115-133.99.114.58,8,8,2,1.26927077283e-05,0.134178662599,1.28571428571429,0.111111111111,9,NO,train,0
12.0.5.13-12.0.5.23,26,1,1,0.0127875364747,0.0333350295959,1093.18549215,0.701554945773,7653,LUO,train,1
201.131.167.45-203.188.184.216,2,2,2,0.000133615073205,0.5,0.428571428571429,0.333333333333,3,NO,train,0
180.198.26.238-150.187.253.149,7,7,1,0.000982038673038,0.13092537727,1.14285714285714,125.0,8,NO,train,0
123.59.103.224-203.188.178.79,4,4,2,0.00376190598624,0.25,0.714285714285714,0.2,5,NO,train,0
220.126.85.111-150.187.159.22,9,9,1,1.69366699382e-05,0.180041903611,1.42857142857143,0.1,10,NO,train,0
36.27.114.73-203.188.201.240,2,2,2,0.000136178431924,0.5,0.428571428571429,0.333333333333,3,NO,train,0
17.243.92.195-163.18.144.147,2,2,2,0.022083602377,0.5,0.428571428571429,0.333333333333,3,NO,train,0
180.113.213.151-133.99.114.91,2,2,2,0.000132413338703,0.5,0.428571428571429,0.333333333333,3,NO,train,0
88.203.100.76-133.136.70.14,2,2,2,1.08628656515e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
211.210.182.177-163.18.32.218,2,2,2,0.000132017549912,0.5,0.428571428571429,0.333333333333,3,NO,train,0
2.128.159.115-163.18.25.46,3,3,2,7.3844317141e-06,0.416666661674,0.571428571428571,0.25,4,NO,train,0
1.172.10.99-150.187.180.23,2,2,2,0.0265003228524,0.5,0.428571428571429,0.333333333333,3,NO,train,0
202.203.227.2-85.108.192.78,4,4,1,2.21807414664e-05,0.288592856483,0.714285714285714,0.2,5,NO,train,0
8.0.6.17-8.0.6.27,19,2,2,0.0143092762897,0.02671054768,127.102086677,0.285393258427,890,ZAN,train,1
163.18.23.82-74.177.99.136,14,1,2,0.00172337609439,0.107885541318,18.8571428571429,0.840909090909,132,NO,train,0
123.192.137.194-133.99.112.152,9,9,1,4.33854631457e-05,0.214870634261,1.42857142857143,0.1,10,NO,train,0
121.57.171.14-150.187.40.254,3,3,2,1.7506882071e-06,0.25,0.571428571428571,0.25,4,NO,train,0
155.124.207.134-163.18.123.197,2,2,2,0.000132457461775,0.5,0.428571428571429,0.333333333333,3,NO,train,0
123.26.84.243-202.203.227.2,3,3,2,4.50478596134e-05,0.414988036937,0.571428571428571,0.25,4,NO,train,0
117.229.217.153-133.136.82.247,3,3,2,2.4542898256e-06,0.37229308813,0.571428571428571,0.25,4,NO,train,0
115.2.104.220-203.188.178.79,6,6,2,2.79407968582e-05,0.130396733191,1.0,0.142857142857,7,NO,train,0
93.179.159.159-203.188.177.137,7,7,1,0.000264873245278,0.184813193373,1.14285714285714,125.0,8,NO,train,0
31.13.204.70-163.18.131.137,25,25,3,8.08123447481e-05,0.116618339036,7.14285714285714,0.36,50,NO,train,0
155.124.207.134-163.18.123.142,2,2,2,0.000132457461775,0.5,0.428571428571429,0.333333333333,3,NO,train,0
133.119.39.3-54.10.183.162,4,4,2,3.9350539823e-06,0.404210786562,0.714285714285714,0.2,5,NO,train,0
113.133.75.172-150.187.40.235,3,3,2,0.000109419482355,0.25,0.571428571428571,0.25,4,NO,train,0
112.240.35.3-133.136.168.203,12,12,1,2.01211051156e-05,0.17494593429,1.85714285714286,0.0769230769231,13,NO,train,0
218.162.63.16-203.188.201.111,2,2,2,0.000132501614262,0.5,0.428571428571429,0.333333333333,3,NO,train,0
1.229.253.105-150.187.41.1,3,3,2,9.45868365464e-05,0.25,0.571428571428571,0.25,4,NO,train,0
60.17.209.5-203.188.199.158,2,2,2,0.00621101316853,0.5,0.428571428571429,0.333333333333,3,NO,train,0
203.188.178.79-101.143.190.200,2,2,1,-1.0,0.0,0.428571428571429,0.333333333333,3,NO,train,0
10.0.1.18-10.0.1.28,24,2,2,0.0121334250798,0.104626655139,696.233161381,0.367870332376,4874,BER,train,1
218.55.2.13-133.99.114.91,4,4,1,0.000101418928072,0.298696195819,0.714285714285714,0.2,5,NO,train,0
117.234.235.200-163.18.144.130,6,6,2,0.00151677155704,0.150717475511,1.0,0.142857142857,7,NO,train,0
125.75.243.43-133.99.112.196,2,2,2,0.000136318533191,0.5,0.428571428571429,0.333333333333,3,NO,train,0
6.0.4.10-6.0.4.20,51,7,2,0.0030147454144,0.0926322713087,125.558264261,0.0921501706485,879,GAS,train,1
203.188.178.79-120.148.197.26,2,2,1,-1.0,0.0,0.571428571428571,0.5,4,NO,train,0
60.128.183.11-133.99.114.91,15,15,2,1.58601343699e-05,0.252581248647,2.28571428571429,0.0625,16,NO,train,0
133.119.68.207-119.195.250.59,2,2,2,3.16484747441e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
59.55.1.46-133.99.112.152,2,2,2,0.000132501614262,0.5,0.428571428571429,0.333333333333,3,NO,train,0
115.3.67.174-203.188.178.79,5,5,2,7.0596274404e-06,0.215609579557,1.0,0.285714285714,7,NO,train,0
81.155.177.32-163.18.118.2,2,2,2,0.000132369245017,0.5,0.428571428571429,0.333333333333,3,NO,train,0
126.15.40.148-202.203.230.158,27,27,1,0.00865881571621,0.0143688717823,9.28571428571429,0.123076923077,65,NO,train,0
92.200.105.223-163.18.223.79,2,2,2,0.000121190500849,0.5,0.428571428571429,0.333333333333,3,NO,train,0
8.233.34.103-163.18.35.169,24,24,1,3.10560626991e-05,0.109409459954,3.57142857142857,0.04,25,NO,train,0
203.188.178.79-123.59.167.75,4,4,2,0.00114819320285,0.25,0.714285714285714,0.2,5,NO,train,0
95.14.137.226-203.188.161.164,2,2,2,0.000125792671768,0.5,0.428571428571429,0.333333333333,3,NO,train,0
1.32.87.166-163.18.93.192,11,11,1,1.6404381835e-05,0.163108989713,1.71428571428571,0.0833333333333,12,NO,train,0
61.242.72.244-163.18.146.70,217,1,1,0.303078945766,0.0549188555537,2742.28571428571,0.802250468848,19196,NO,train,0
5.179.49.67-133.136.165.244,3,3,2,0.000129452412534,0.25,0.571428571428571,0.25,4,NO,train,0
10.0.2.15-10.0.2.25,44,2,2,0.0121167151021,0.0252289412005,146.392055749,0.255609756098,1025,SHA,train,1
163.18.146.26-52.123.227.71,7,7,2,0.00185872494201,0.12993830542,1.28571428571429,0.222222222222,9,NO,train,0
10.0.0.17-10.0.0.27,34,3,2,0.00180100691215,0.0476319329782,56.8104809763,0.326633165829,398,CAB,train,1
54.9.238.166-203.188.181.194,2,2,1,-1.0,0.0,0.428571428571429,0.333333333333,3,NO,train,0
171.43.180.43-133.99.114.91,2,2,2,0.00013525173283,0.5,0.428571428571429,0.333333333333,3,NO,train,0
2.0.0.16-2.0.0.26,43,8,2,0.00196709601451,0.0410914943918,60.259986459,0.18009478673,422,CAB,train,1
219.27.95.136-202.198.33.0,2,2,2,0.00014481050739,0.5,0.428571428571429,0.333333333333,3,NO,train,0
221.53.230.77-163.18.34.205,2,2,2,0.000132237139982,0.5,0.428571428571429,0.333333333333,3,NO,train,0
27.63.47.61-133.99.114.58,2,2,2,0.000132501614262,0.5,0.428571428571429,0.333333333333,3,NO,train,0
89.24.153.185-202.198.29.13,38,38,1,6.4529694151e-05,0.229277272114,6.57142857142857,0.0869565217391,46,NO,train,0
218.45.4.254-203.188.178.79,3,1,2,0.00013272281896,0.5,0.857142857142857,0.5,6,NO,train,0
58.104.78.155-133.99.112.152,3,3,2,0.000238962743717,0.25,0.571428571428571,0.25,4,NO,train,0
87.234.116.84-150.187.44.91,2,2,2,6.67626541461e-05,0.5,0.428571428571429,0.333333333333,3,NO,train,0
190.195.96.204-163.18.11.83,3,3,2,4.32594345662e-05,0.25,0.571428571428571,0.25,4,NO,train,0
213.254.157.168-150.187.101.60,4,4,2,6.053995831e-06,0.173838110902,0.714285714285714,0.2,5,NO,train,0
203.188.178.79-121.216.74.228,3,3,2,0.00405617186516,0.5,0.571428571428571,0.25,4,NO,train,0
80.143.96.98-133.136.217.121,3,3,2,4.00373996547e-05,0.25,0.571428571428571,0.25,4,NO,train,0
180.81.42.103-203.188.178.61,10,10,2,0.000257429456504,0.072003406817,1.71428571428571,0.166666666667,12,NO,train,0
9.0.5.16-9.0.5.26,31,1,2,0.00432786794742,0.0482766541219,253.330407473,0.687147688839,1774,LUO,train,1
9.0.4.14-9.0.4.24,41,41,2,0.0040490458291,0.074297276234,183.12803655,0.103744149766,1282,GAS,train,1
61.79.29.151-133.99.114.58,2,2,2,0.000126031972982,0.5,0.428571428571429,0.333333333333,3,NO,train,0
60.121.113.60-150.187.149.61,8,8,2,0.0217362039508,0.0625,1.42857142857143,0.2,10,NO,train,0
163.18.68.147-111.61.61.240,8,8,1,0.0133731726234,0.0714285714286,1.28571428571429,0.111111111111,9,NO,train,0
1.0.2.18-1.0.2.28,57,4,2,0.0108698743648,0.0262328029183,364.66694645,0.331374853114,2553,SHA,train,1
74.130.99.134-202.25.33.122,7,1,2,0.000607359192292,0.187029988707,2.0,0.5,14,NO,train,0
91.28.167.45-163.18.38.9,4,4,2,0.00326166662984,0.202200704106,0.714285714285714,0.2,5,NO,train,0
203.188.176.111-157.3.235.24,4,4,2,8.2024776335e-06,0.166666666667,0.714285714285714,0.2,5,NO,train,0
39.248.4.88-203.188.155.118,17,17,2,0.000871578249138,0.0701957595049,2.57142857142857,0.0555555555556,18,NO,train,0
163.18.112.135-17.173.62.133,13,13,2,0.00219163245859,0.0825316354518,3.71428571428571,0.230769230769,26,NO,train,0
162.2.156.126-163.18.68.147,12,12,1,1.54530086412e-05,0.176250495997,2.28571428571429,0.1875,16,NO,train,0
114.10.64.240-163.18.201.151,11,11,1,0.000244978256625,0.102194926809,1.71428571428571,0.0833333333333,12,NO,train,0
121.25.255.172-133.99.114.91,5,5,2,7.41641895383e-05,125.0,0.857142857142857,0.166666666667,6,NO,train,0
1.0.5.15-1.0.5.25,17,1,1,0.0168684553592,0.0494098883524,294.480393515,0.637245392823,2062,LUO,train,1
121.40.5.39-203.188.178.79,6,6,2,4.59845067066e-05,0.197615593493,1.14285714285714,0.25,8,NO,train,0
203.188.178.79-115.3.78.57,3,3,2,0.00331254035655,0.5,0.571428571428571,0.25,4,NO,train,0
173.10.244.34-163.18.144.249,23,23,2,0.00188795754724,0.0857853932629,3.57142857142857,0.08,25,NO,train,0
202.203.224.133-208.164.116.66,12,12,2,0.0145543834693,0.112996462965,4.57142857142857,0.21875,32,NO,train,0
203.188.191.73-218.127.205.90,2,2,2,0.00239460748666,0.5,0.428571428571429,0.333333333333,3,NO,train,0
78.113.41.145-203.188.245.185,4,4,2,3.1724938125e-06,0.179762647207,0.714285714285714,0.2,5,NO,train,0
